Mcode,Dist,Picture,Format,Rtg,Rel Date,Prod Co,Domestic   Gross,International   Gross,Worldwide   Gross,Dom   Locs,Opng Wknd   Gross,Wknd   Days,Wknd   Multi,Wk   Multi,Run-  time,Genre,TM,CS,Pattern,Desc
19922787,ATL,Starchaser-The Legend Of Orin,,PG,11/22/85,,"$3,360,800",,"$3,360,800",1020,"$1,614,660",3,2.10,1.50,1:47,"Anim, Child/Fam",,,Wide,
19923010,SON,White Nights,,PG13,11/22/85,COL,"$42,160,849",,"$42,160,849",21,"$477,539",3,,,2:15,"Drama, Special",,,Limited,
19922643,MGM,Rocky IV,,PG,11/27/85,,"$125,454,443","$105,000,000","$230,454,443",1325,"$19,991,537",3,6.30,5.00,1:31,"Drama, Sports",,,Wide,
19974401,SON,Santa Claus-The Movie,,PG,11/27/85,TRI,"$23,717,291","$7,536,314","$31,253,605",970,"$5,647,160",3,4.20,4.00,1:52,Sci/Fant,,,Wide,
19923054,PAR,Young Sherlock Holmes,,PG13,12/04/85,AMB,"$18,372,405",,"$18,372,405",916,"$2,538,234",3,7.20,5.70,1:49,"Act/Adv, Period, Susp/Th",,,Wide,
19920426,CAN,Fool For Love,,R,12/06/85,,"$836,156",,"$836,156",2,"$55,637",3,,,1:48,Drama,,,Exclusive,
19922662,CAN,Runaway Train,,R,12/06/85,,"$7,683,620",,"$7,683,620",2,"$41,854",3,,,1:52,Act/Adv,,,Exclusive,
19922768,WB,Spies Like Us,,PG,12/06/85,,"$60,088,980","$18,001,207","$78,090,187",1556,"$8,614,039",3,7.00,5.50,1:49,"Comedy, Act/Adv",,,Wide,
19921621,SON,"Chorus Line, A",,PG13,12/10/85,COL,"$14,202,899",,"$14,202,899",19,,3,,,1:58,Music,,,Limited,
19922090,FOX,"Jewel Of The Nile, The",,PG,12/11/85,,"$65,600,000","$20,952,323","$86,552,323",1106,"$6,645,455",3,9.90,7.50,1:55,"Rom Com, Act/Adv",,,Wide,
19921637,PAR,Clue - PAR,,PG,12/13/85,,"$13,950,000",,"$13,950,000",1006,"$2,014,166",3,6.90,5.20,1:36,Comedy,,,Wide,
19920171,UNI,Brazil,,R,12/18/85,,"$9,929,135",,"$9,929,135",,"$30,099",3,,,2:11,"Comedy, Art/For, Sci/Fant",,,Exclusive,
19920234,WB,"Color Purple, The (1985)",,PG13,12/18/85,AMB,"$96,120,540","$29,775,395","$125,895,935",5,"$1,710,333",3,,,2:34,"Drama, Urb/Eth",,,Limited,
20064531,DIS,101 Dalmatians- Reissue 85,,G,12/20/85,DSA,"$33,049,729","$74,489,195","$107,538,924",,"$2,389,226",3,13.80,6.20,1:20,"Anim, Child/Fam",,,Wide,
19921779,FOX,Enemy Mine,,PG13,12/20/85,,"$12,303,411",,"$12,303,411",703,"$1,594,702",3,7.70,4.10,1:46,Sci/Fant,,,Wide,
19922460,UNI,Out Of Africa,,PG,12/20/85,,"$88,081,296","$41,400,000","$129,481,296",923,"$3,637,290",3,24.20,11.50,2:30,Drama,,,Wide,
19984682,ISL,"Trip To Bountiful, The",,PG,12/20/85,,"$7,491,903",,"$7,491,903",1,"$8,387",3,,,1:45,Drama,,,Exclusive,
19922360,SON,Murphy's Romance,,PG13,12/25/85,COL,"$30,867,525",,"$30,867,525",2,"$47,906",3,,,1:47,Rom Com,,,Exclusive,NYC & Toronto
19921011,WB,Revolution,,PG,12/25/85,,"$358,574","$1,122,897","$1,481,471",2,"$52,755",3,,,2:05,"Drama, Period, War",,,Exclusive,Dallas - San Diego
19996553,UNK,Soldiers In Hiding,,,Dec/1985,,,,,,,3,,,,Doc,,,Not Set,
19996043,DC,"Statue Of Liberty, The",,,Dec/1985,,,,,,,3,,,1:00,Doc,,,Not Set,
19996552,UNK,Unfinished Business,,,Dec/1985,,,,,,,3,,,1:00,Doc,,,Not Set,
19920511,SON,Head Office,,PG13,01/03/86,TRI,"$3,393,807",,"$3,393,807",907,"$1,937,934",3,1.80,1.40,1:30,Comedy,,,Wide,
19920134,NW,Black Moon Rising,,R,01/10/86,,"$6,637,565",,"$6,637,565",902,"$2,775,388",3,2.40,1.70,1:40,"Act/Adv, Susp/Th",,,Wide,
19920167,FOX,"Boy In Blue, The",,R,01/17/86,,"$275,000",,"$275,000",44,"$94,261",3,,,1:37,"Drama, Period, Sports",,,Limited,
19920218,WB,"Clan Of The Cave Bear, The",,R,01/17/86,,"$1,960,872",,"$1,960,872",1,"$25,428",3,,,1:38,"Sci/Fant, Drama",,,Exclusive,NYC
19940819,SON,Iron Eagle,,PG13,01/17/86,TRI,"$24,159,872",,"$24,159,872",1080,"$6,104,754",3,4.00,3.10,1:55,Act/Adv,,B,Wide,
19922210,ORI,"Longshot, The",,PG13,01/17/86,,"$1,096,843",,"$1,096,843",124,"$256,301",3,,,1:29,Comedy,,,Limited,
19922929,EMP,Troll,,PG13,01/17/86,,"$5,450,815",,"$5,450,815",959,"$2,595,054",3,2.10,1.60,1:26,"Horror, Sci/Fant",,,Wide,
19922363,CRN,My Chauffeur,,R,01/24/86,,"$4,781,448",,"$4,781,448",1253,"$3,613,652",3,1.30,1.10,1:37,Rom Com,,,Wide,
19996045,FR,Las Madres - The Mothers Of Plaza De Mayo,,,Jan/1986,,,,,,,3,,,1:04,"Doc, Art/For",,,Not Set,US Film Festival
20015022,NEL,"Return Of Martin Guerre, The",,,Jan/1986,,,"$9,004","$9,004",,,3,,,2:06,Drama,,,Not Set,
19921521,UNI,"Best Of Times, The",,PG13,01/31/86,,"$7,790,931",,"$7,790,931",872,"$2,419,800",3,3.20,2.60,1:44,"Comedy, Sports",,B+,Wide,
19920345,DIS,Down And Out In Beverly Hills,,R,01/31/86,TOU,"$62,134,225",,"$62,134,225",806,"$5,726,495",3,10.90,8.00,1:43,Comedy,,B,Wide,
19921765,EMP,Eliminators,,PG,01/31/86,,"$4,601,256",,"$4,601,256",993,"$1,987,072",3,2.30,1.80,1:36,"Act/Adv, Sci/Fant",,,Wide,
19920935,FOX,Power,,R,01/31/86,,"$3,800,000",,"$3,800,000",770,"$1,854,200",3,2.00,1.60,1:51,"Drama, Susp/Th",,C-,Wide,
19921151,FOX,Stripper,,R,01/31/86,,"$90,000",,"$90,000",1,"$14,155",3,,,1:30,"Drama, Doc",,,Exclusive,
19921341,MGM,Youngblood,,R,01/31/86,,"$15,448,384",,"$15,448,384",1354,"$4,183,297",3,3.70,3.00,1:50,"Sports, Drama",,,Wide,
19921800,ORI,F/X,,R,02/07/86,,"$20,603,715","$42,183","$20,645,898",914,"$3,239,927",3,6.40,4.90,1:46,"Act/Adv, Susp/Th",,B,Wide,
19920498,ORI,Hannah And Her Sisters,,PG13,02/07/86,,"$40,084,041","$1,043","$40,085,084",54,"$1,265,826",3,,,1:46,"Rom Com, Drama",,A,Limited,
19920646,PAR,Lady Jane,,PG13,02/07/86,,"$277,646",,"$277,646",14,"$55,964",3,,,2:22,"Drama, Art/For, Period",,,Limited,
19920320,CAN,"Delta Force, The",,R,02/14/86,,"$17,768,900",,"$17,768,900",1720,"$5,959,505",4,3.00,2.70,2:09,"Act/Adv, Susp/Th",18,B+,Wide,
19973017,MGM,Kaos,,NR,02/14/86,,"$325,717",,"$325,717",1,"$11,412",4,,,3:08,"Art/For, Drama",,,Exclusive,
19923081,SON,La Cage Aux Folles III-The Wedding,,PG13,02/14/86,TRI,"$345,280",,"$345,280",49,"$196,894",4,,,1:28,"Art/For, Comedy",,,Limited,
19922571,SON,Quicksilver,,PG,02/14/86,COL,"$7,634,909",,"$7,634,909",1251,"$3,059,460",4,2.50,2.10,1:46,Drama,,B-,Wide,
19922870,EMP,TerrorVision,,R,02/14/86,,"$320,256",,"$320,256",256,"$320,256",4,,,1:25,"Comedy, Sci/Fant",,,Limited,
19923023,WB,Wildcats,,R,02/14/86,,"$26,285,544","$5,056,427","$31,341,971",1054,"$5,472,905",4,4.80,4.00,1:47,"Sports, Comedy",,A-,Wide,
19920350,MGM,Dream Lover-MGM,,R,02/21/86,,"$502,237",,"$502,237",171,"$202,733",3,,,1:44,"Susp/Th, Drama",,,Limited,
19921868,WB,French Lessons,,PG,02/21/86,,"$26,298",,"$26,298",1,"$6,449",3,,,1:30,"Drama, Art/For",,,Exclusive,NY
19921999,SON,"Hitcher, The - SON",,R,02/21/86,TRI,"$5,844,868",,"$5,844,868",794,"$2,134,214",3,2.70,2.40,1:37,"Horror, Susp/Th",,C+,Wide,
19920837,MGM,Nine 1/2 Weeks,,R,02/21/86,,"$6,735,922","$10,422,243","$17,158,165",28,"$328,804",3,,,1:53,Drama,,C-,Limited,NYC & LA
19700250,NW,House,,R,02/28/86,,"$19,444,631","$236,017","$19,680,648",1440,"$6,423,972",3,3.00,2.60,1:33,"Horror, Comedy",,C,Wide,
19920945,PAR,Pretty In Pink,,PG13,02/28/86,,"$40,471,663",,"$40,471,663",827,"$6,065,870",3,6.70,5.40,1:36,"Drama, Comedy",,B+,Wide,
19921405,PAR,16 Days Of Glory,,G,03/07/86,,"$25,014",,"$25,014",3,"$15,008",3,,,2:25,Doc,,,Exclusive,
19921596,SON,"Care Bears Movie II, The-A New Generation",,G,03/07/86,COL,"$8,540,346",,"$8,540,346",55,"$104,950",3,,,1:17,"Anim, Child/Fam",,,Limited,
19920539,FOX,Highlander,,R,03/07/86,,"$5,900,000",,"$5,900,000",1040,"$2,453,021",3,2.40,1.80,1:51,"Act/Adv, Sci/Fant",,C+,Wide,
19922362,ORI,My Beautiful Laundrette,,R,03/07/86,OCL,"$1,126,978",,"$1,126,978",1,,3,,,1:33,"Drama, Art/For",,,Exclusive,
19920813,CAN,"Naked Cage, The",,R,03/07/86,,"$3,136,701",,"$3,136,701",420,"$897,589",3,,,1:37,Act/Adv,,,Limited,
19920856,SON,Odd Jobs,,PG13,03/07/86,TRI,"$200,331",,"$200,331",166,"$12,822",3,,,1:29,Comedy,,,Limited,Jacksonville & Atlanta
19922652,CCM,"Room With A View, A",,NR,03/07/86,,"$20,966,644","$116,758","$21,083,402",1,"$42,970",3,,,1:55,"Art/For, Rom Com, Drama",,,Exclusive,
19920844,ATL,Nomads,,R,03/08/86,,"$2,278,264",,"$2,278,264",496,"$1,013,328",3,,,1:35,Horror,,,Limited,
19920270,SON,Crossroads,,R,03/14/86,COL,"$5,839,031",,"$5,839,031",982,"$2,071,680",3,2.80,2.10,1:36,Drama,,B+,Wide,
19920487,PAR,Gung Ho,,PG13,03/14/86,,"$36,611,610",,"$36,611,610",1150,"$7,170,830",3,5.10,4.00,1:51,Comedy,,B,Wide,
19923157,ATL,Gobots-Battle Of The Rock Lords,,G,03/21/86,,"$1,338,264",,"$1,338,264",1045,"$531,905",3,2.50,2.10,1:14,"Anim, Child/Fam, Sci/Fant",,,Wide,
19920614,ORI,Just Between Friends,,PG13,03/21/86,,"$6,408,791",$38,"$6,408,829",352,"$1,390,718",3,,,1:50,Drama,,B,Limited,
19920927,WB,Police Academy III-Back in Training,,PG,03/21/86,,"$42,898,825","$34,212,950","$77,111,775",1788,"$9,049,586",3,4.70,3.40,1:22,Comedy,,B+,Wide,
19920972,SON,Rad,,PG,03/21/86,TRI,"$2,015,882",,"$2,015,882",286,"$408,980",3,,,1:31,"Act/Adv, Sports",,,Limited,
19922733,DIS,Sleeping Beauty-Reissue,,G,03/21/86,DSA,"$13,328,248","$4,942,967","$18,271,215",913,"$2,548,698",3,5.20,3.20,1:15,"Anim, Child/Fam",,,Wide,
19922335,UNI,"Money Pit, The",,PG,03/26/86,AMB,"$37,499,651",,"$37,499,651",1189,"$5,344,555",3,7.00,5.00,1:31,Rom Com,,C+,Wide,
19920061,PAR,April Fool's Day,,R,03/27/86,,"$12,947,763",,"$12,947,763",1202,"$3,373,779",3,3.80,2.60,1:28,"Horror, Comedy",,B,Wide,
19920464,MGM,Ginger And Fred,,PG13,03/28/86,,"$837,623",,"$837,623",1,"$22,725",3,,,2:08,"Art/For, Comedy, Drama",,,Exclusive,NYC
19920712,FOX,Lucas,,PG13,03/28/86,,"$8,200,000",,"$8,200,000",628,"$1,250,101",3,6.60,4.40,1:40,"Rom Com, Drama",,A-,Wide,
19920933,CAN,P.O.W. The Escape,,R,04/04/86,,"$2,497,233",,"$2,497,233",476,"$1,100,691",3,,,1:30,"Act/Adv, War",,,Limited,
19920085,SON,Band Of The Hand,,R,04/11/86,TRI,"$4,865,912",,"$4,865,912",930,"$2,235,720",3,2.20,1.60,1:49,"Act/Adv, Drama",,,Wide,
19921670,NL,Critters,,PG13,04/11/86,,"$13,167,232",,"$13,167,232",540,"$1,618,800",3,8.10,6.30,1:26,"Horror, Comedy, Sci/Fant",,,Wide,
19922152,NL,"Ladies Club, The",,R,04/11/86,,"$150,000",,"$150,000",100,"$139,794",3,,,1:30,"Susp/Th, Drama",,,Limited,
19920859,DIS,Off Beat,,PG,04/11/86,TOU,"$4,842,778",,"$4,842,778",1127,"$2,011,192",3,2.40,1.90,1:32,Rom Com,,C,Wide,
19921270,SON,Violets Are Blue,,PG13,04/11/86,COL,"$4,743,287",,"$4,743,287",22,"$256,581",3,,,1:28,Drama,,C+,Limited,
19920013,ORI,Absolute Beginners,,PG13,04/18/86,,"$930,211",,"$930,211",4,"$83,743",3,,,1:47,"Music, Art/For, Drama",,,Exclusive,NYC-LA-Tor-SF
19920067,ORI,At Close Range,,R,04/18/86,,"$2,347,000","$191,674","$2,538,674",39,"$180,286",3,,,1:55,"Drama, Susp/Th",,C,Limited,
19921713,SON,Desert Bloom,,PG,04/18/86,COL,"$416,393",,"$416,393",2,"$22,797",3,,,1:44,Drama,,,Exclusive,NYC
19920662,UNI,Legend,,PG,04/18/86,,"$12,609,281","$1,057,892","$13,667,173",1187,"$4,260,980",3,3.00,2.20,1:29,"Act/Adv, Sci/Fant",,C+,Wide,
19920796,CAN,Murphy's Law,,R,04/18/86,,"$9,947,631",$97,"$9,947,728",1260,"$3,388,907",3,2.90,2.20,1:41,"Susp/Th, Act/Adv",,,Wide,
19921209,NW,Torment,,R,04/18/86,,"$150,000",,"$150,000",149,"$125,747",3,,,1:25,Susp/Th,,,Limited,LA-SF-Seattle
19921283,ATL,Water - ALT,,,04/18/86,,"$728,766",,"$728,766",248,"$510,136",3,,,,"Art/For, Comedy",,,Limited,
19921321,MGM,Wise Guys,,R,04/18/86,,"$8,475,466",,"$8,475,466",338,"$1,324,456",3,,,1:31,Comedy,,C-,Limited,
19996051,HEM,Salvador,,R,04/23/86,,,"$1,054","$1,054",,,3,,,2:03,"War, Drama",,,Not Set,
19921761,SON,8 Million Ways To Die,,R,04/25/86,TRI,"$1,305,114",,"$1,305,114",215,"$609,955",3,,,1:55,"Act/Adv, Susp/Th",,,Limited,
19920258,SON,Crimewave,,PG13,04/25/86,COL,"$5,101",,"$5,101",7,"$3,571",3,,,1:23,"Comedy, Susp/Th",,,Regional,West Only
19922229,CRN,Low Blow,,R,04/25/86,,"$63,860",,"$63,860",47,"$63,860",3,,,1:25,Act/Adv,,,Limited,
19920793,WB,Mr. Love,,PG13,04/25/86,,"$4,264",,"$4,264",1,"$3,062",3,,,1:31,"Drama, Art/For",,,Exclusive,NYC
19996129,GOL,Three Men And A Cradle,,PG13,04/25/86,,"$2,052,466",,"$2,052,466",1,"$25,380",3,,,1:40,"Art/For, Comedy",,,Exclusive,
19920150,PAR,Blue City,,R,05/02/86,,"$6,947,787",,"$6,947,787",1050,"$2,748,096",3,2.50,2.00,1:23,Susp/Th,,C,Wide,
19920605,SON,"Jo Jo Dancer, Your Life is Calling",,R,05/02/86,COL,"$18,324,144",,"$18,324,144",1203,"$4,879,107",3,3.80,2.80,1:37,"Comedy, Bio, Drama",,B,Wide,
20072223,CIR,"Letter To Brezhnev, A",,,05/02/86,,,,,,,3,,,,"Comedy, Drama",,,Not Set,
19920841,NW,"No Retreat, No Surrender",,R,05/02/86,,"$4,662,137",,"$4,662,137",241,"$793,723",3,,,1:25,Act/Adv,,,Regional,
19921043,SON,Saving Grace-Sony,,PG,05/02/86,COL,"$18,209",,"$18,209",20,"$17,590",3,,,1:52,"Drama, Comedy",,,Limited,
19920289,CAN,Dangerously Close,,R,05/09/86,,"$2,390,525",,"$2,390,525",827,"$1,180,506",3,2.00,1.50,1:35,Susp/Th,,,Wide,
19920412,PAR,Fire With Fire,,PG13,05/09/86,,"$4,636,169",,"$4,636,169",1000,"$1,770,043",3,2.60,2.00,1:43,Drama,,B,Wide,
19920624,MGM,Killer Party,,R,05/09/86,,"$681,337",,"$681,337",159,"$197,018",3,,,1:31,Horror,,,Limited,
19921058,WB,Seven Minutes In Heaven,,PG13,05/09/86,,"$33,679",,"$33,679",6,"$19,078",3,,,1:30,Rom Com,,,Exclusive,
19921078,SON,Short Circuit,,PG,05/09/86,TRI,"$40,697,761",,"$40,697,761",1033,"$5,346,808",3,7.60,6.20,1:38,"Sci/Fant, Comedy",,A-,Wide,
19921160,UNI,Sweet Liberty,,PG,05/16/86,,"$14,205,021",,"$14,205,021",6,,3,,558.50,1:47,Comedy,,B-,Wide,
19921207,PAR,Top Gun,IMAX,PG,05/16/86,,"$179,800,601","$177,000,000","$356,800,601",1028,"$8,193,052",3,21.90,14.70,1:50,"Act/Adv, Drama, War",54,A,Wide,
19921295,SON,Where Are The Children,,R,05/16/86,COL,"$101,000",,"$101,000",40,"$46,414",3,,,1:32,"Susp/Th, Drama",,,Limited,Boston
19920229,WB,Cobra,,R,05/23/86,,"$48,788,636","$55,405,646","$104,194,282",2131,"$15,652,147",4,3.10,2.60,1:27,"Act/Adv, Susp/Th",,B,Wide,
19940320,MGM,Poltergeist II-The Other Side,,PG13,05/23/86,,"$40,966,665",,"$40,966,665",1596,"$12,357,190",4,3.30,2.80,1:30,Horror,,B-,Wide,
19921195,CAN,Thunder Run,,PG13,05/30/86,,"$145,975",,"$145,975",254,"$145,975",3,,,1:24,Act/Adv,,,Limited,
19996056,UNK,Witness To Apartheid,,,May/1986,,,,,,,3,,,0:58,Doc,,,Not Set,LA
19920805,DEG,My Little Pony,,G,06/06/86,,"$5,958,456","$2,465","$5,960,921",421,"$416,108",3,,,1:25,"Anim, Child/Fam",,,Limited,
19922451,SON,One More Saturday Night,,R,06/06/86,COL,"$32,279",,"$32,279",14,"$13,894",3,,,1:36,Comedy,,,Limited,
19920988,DEG,Raw Deal,,R,06/06/86,,"$16,209,459",,"$16,209,459",1731,"$5,438,978",3,3.00,2.20,1:37,"Susp/Th, Act/Adv",,B,Wide,
19921114,FOX,Space Camp,,PG,06/06/86,,"$9,697,739",,"$9,697,739",979,"$2,918,072",3,3.30,2.30,1:47,Sci/Fant,,B+,Wide,
19920075,ORI,Back To School,,PG13,06/13/86,,"$91,258,000","$55,814","$91,313,814",1605,"$8,881,035",3,10.30,6.20,1:36,Comedy,,A-,Wide,
19921817,PAR,Ferris Bueller's Day Off,,PG13,06/13/86,,"$70,136,369","$12,400,000","$82,536,369",1330,"$6,275,647",3,11.20,6.60,1:43,Comedy,,A-,Wide,
19920593,CAN,Invaders From Mars,,PG,06/13/86,,"$4,884,663",,"$4,884,663",1212,"$2,046,576",3,2.40,1.80,1:40,Sci/Fant,,,Wide,
19920729,FOX,Manhattan Project,,PG13,06/13/86,,"$4,029,340",,"$4,029,340",827,"$1,503,545",3,2.70,1.80,1:57,"Susp/Th, Dark Com, Drama",,B-,Wide,
19922333,ISL,Mona Lisa,,R,06/13/86,,"$5,794,184","$31,495","$5,825,679",4,"$99,361",3,,,1:44,"Art/For, Drama, Susp/Th",,,Exclusive,
19940324,SON,"Karate Kid Part II, The",,PG,06/20/86,COL,"$115,103,979","$120,536","$115,224,515",1323,"$12,687,587",3,9.10,5.80,1:53,"Drama, Act/Adv, Sports",,A-,Wide,
19920661,UNI,Legal Eagles,,PG,06/20/86,,"$49,851,591",,"$49,851,591",5,,3,,560.00,1:54,"Susp/Th, Rom Com",,B+,Wide,
19920041,SON,American Anthem,,PG13,06/27/86,COL,"$4,845,724",,"$4,845,724",900,"$1,867,969",3,2.60,1.70,1:40,"Drama, Sports",,B-,Wide,
19920644,SON,Labyrinth,,PG,06/27/86,TRI,"$12,918,344","$217,686","$13,136,030",1141,"$3,549,243",3,3.60,2.40,1:41,"Sci/Fant, Act/Adv, Child/Fam",,B,Wide,
19921035,MGM,Running Scared - MGM,,R,06/27/86,,"$38,500,726",,"$38,500,726",1376,"$5,227,757",3,7.40,4.60,1:46,"Comedy, Act/Adv, Susp/Th",,B+,Wide,
19921038,DIS,Ruthless People,,R,06/27/86,TOU,"$71,636,454","$14,087","$71,650,541",1111,"$5,274,306",3,13.60,8.20,1:33,Comedy,,A-,Wide,
19920011,SON,About Last Night,,R,07/02/86,TRI,"$38,702,310",,"$38,702,310",642,"$3,152,469",3,12.30,7.20,1:53,"Comedy, Drama",,A-,Wide,
19920126,FOX,Big Trouble In Little China,,PG13,07/02/86,,"$11,021,180",,"$11,021,180",1053,"$2,723,211",3,4.00,2.60,1:40,"Act/Adv, Comedy, Sci/Fant",,B+,Wide,
19921933,DIS,"Great Mouse Detective, The",,G,07/02/86,DSA,"$38,625,550","$2,221,238","$40,846,788",1138,"$4,767,743",3,8.10,5.20,1:20,"Anim, Child/Fam, Music",,,Wide,
19922557,UNI,Psycho III,,R,07/02/86,,"$14,481,606",,"$14,481,606",1400,"$241,516",3,60.00,3.70,1:36,Horror,,B-,Wide,
19921250,WB,Under The Cherry Moon,,PG13,07/02/86,,"$10,153,049","$305,455","$10,458,504",941,"$3,150,924",3,3.20,1.00,1:38,"Music, Drama, Urb/Eth",,B+,Wide,
19920228,WB,Club Paradise,,PG13,07/11/86,,"$12,500,251","$708,265","$13,208,516",1172,"$4,152,296",3,3.00,2.10,1:36,Comedy,,C+,Wide,
19920032,FOX,Aliens,,R,07/18/86,,"$85,160,248","$45,900,000","$131,060,248",1437,"$10,052,042",3,8.50,5.20,2:17,"Sci/Fant, Act/Adv, Horror",98,A,Wide,
19920918,CAN,Pirates,,PG13,07/18/86,,"$1,641,825","$310,795","$1,952,620",1108,"$1,035,447",3,1.60,1.10,2:04,"Art/For, Act/Adv, Period",,,Wide,
19920506,ORI,Haunted Honeymoon,,PG,07/25/86,,"$8,033,397","$19,157","$8,052,554",1046,"$2,768,003",3,2.90,1.90,1:22,"Comedy, Horror",,C-,Wide,
19920518,PAR,Heartburn,,R,07/25/86,,"$25,314,289",,"$25,314,289",843,"$5,783,079",3,4.40,3.00,1:48,Drama,,B-,Wide,
19920739,DEG,Maximum Overdrive,,R,07/25/86,,"$7,433,663",,"$7,433,663",1198,"$3,205,644",3,2.30,1.60,1:37,Horror,,D+,Wide,
19920882,SON,Out Of Bounds,,R,07/25/86,COL,"$4,637,034",,"$4,637,034",1207,"$2,144,764",3,2.20,1.40,1:33,"Act/Adv, Susp/Th",,B-,Wide,
19921264,NW,Vamp,,R,07/25/86,,"$4,941,117",,"$4,941,117",1104,"$2,187,458",3,2.30,1.60,1:33,"Horror, Comedy",,C-,Wide,
19923064,DIS,"Flight Of The Navigator, The",,PG,07/30/86,DIS,"$17,529,776",,"$17,529,776",951,"$3,115,097",3,5.60,3.50,1:30,"Child/Fam, Sci/Fant",,A-,Wide,
19920848,SON,Nothing In Common,,PG,07/30/86,TRI,"$32,324,557",,"$32,324,557",618,"$3,279,650",3,9.90,6.60,1:58,"Drama, Comedy",,A-,Wide,
19921877,PAR,"Friday The 13th, Part VI - Jason Lives",,R,08/01/86,,"$19,642,267",,"$19,642,267",1610,"$6,750,837",3,2.90,2.00,1:27,Horror,,B,Wide,
19920564,UNI,Howard The Duck,,PG,08/01/86,,"$16,295,774",,"$16,295,774",1554,"$5,070,054",3,3.20,2.00,1:51,"Child/Fam, Sci/Fant",,B-,Wide,
19920409,SON,"Fine Mess, A",,PG,08/08/86,COL,"$6,029,824",,"$6,029,824",1162,"$2,620,657",3,2.30,1.50,1:28,Comedy,,C,Wide,
19920866,WB,One Crazy Summer,,PG,08/08/86,,"$13,431,806","$384,286","$13,816,092",984,"$3,433,952",3,3.90,2.40,1:33,Rom Com,,,Wide,
19922703,ISL,She's Gotta Have It,,R,08/08/86,,"$7,137,502",,"$7,137,502",1,"$28,473",3,,,1:24,"Rom Com, Urb/Eth",,,Exclusive,
19921123,SON,Stand By Me,,R,08/08/86,COL,"$53,340,767",,"$53,340,767",16,"$242,794",3,,,1:27,"Drama, Comedy",,A,Limited,
19922794,SON,Stewardess School,,R,08/08/86,COL,"$132,172",,"$132,172",50,"$57,871",3,,,1:24,Comedy,,,Limited,
19922924,DEG,Transformers-The Movie,,PG,08/08/86,,"$5,849,647",,"$5,849,647",990,"$1,779,559",3,3.30,2.10,1:20,"Anim, Child/Fam, Sci/Fant",,,Wide,
19921306,PAR,Whoopee Boys,,R,08/13/86,,"$444,746",,"$444,746",82,"$127,141",3,,,1:28,Comedy,,,Regional,
19920063,SON,Armed And Dangerous,,PG13,08/15/86,COL,"$15,945,534",,"$15,945,534",1552,"$4,348,276",3,3.70,2.40,1:28,"Comedy, Act/Adv",,B-,Wide,
19920168,FOX,"Boy Who Could Fly, The",,PG,08/15/86,,"$7,177,431",,"$7,177,431",39,"$204,461",3,,,1:54,"Drama, Sci/Fant",,A-,Limited,
19920424,FOX,"Fly, The",,R,08/15/86,,"$37,585,252","$19,463,802","$57,049,054",1195,"$7,000,423",3,5.40,3.40,1:40,"Horror, Sci/Fant",,B,Wide,
19922256,WB,"Man and a Woman - 20 Years Later, A",,PG,08/15/86,,"$230,976","$4,879,686","$5,110,662",1,"$25,423",3,,,1:48,"Art/For, Drama",,,Exclusive,NYC
19920730,DEG,Manhunter,,R,08/15/86,,"$8,620,929",,"$8,620,929",779,"$2,204,400",3,3.90,2.50,1:59,"Susp/Th, Act/Adv",,B,Wide,
19920873,ORI,Opposing Force,,R,08/15/86,,"$131,951",,"$131,951",1,$1,3,,,1:37,"Act/Adv, Drama",,,Exclusive,
19923148,NW,Dead-End Drive-In,,R,08/22/86,,"$110,000",,"$110,000",187,"$98,423",3,,,1:36,"Act/Adv, Art/For, Sci/Fant",,,Limited,
19920388,ATL,Extremities,,R,08/22/86,,"$13,418,091",,"$13,418,091",605,"$2,429,075",3,5.50,3.50,1:30,Drama,,,Wide,
19922505,NW,Peanut Butter Soldiers,,,08/22/86,,"$75,000",,"$75,000",82,"$53,328",3,,,,Drama,,,Regional,
19920994,NW,Reform School Girls,,R,08/22/86,,"$1,500,000",,"$1,500,000",187,"$328,692",3,,,1:34,Dark Com,,,Regional,
19922875,CAN,"Texas Chainsaw Massacre II, The",,NR,08/22/86,,"$8,025,872","$46,101","$8,071,973",1474,"$2,822,439",3,2.80,2.00,1:35,Horror,,,Wide,
19921213,SON,Touch And Go,,R,08/22/86,TRI,"$1,254,040",,"$1,254,040",51,"$126,939",3,,,1:41,Drama,,,Limited,
19921555,CON,Born American,,R,08/29/86,,"$3,388,020",,"$3,388,020",1071,"$2,225,475",4,1.50,1.30,1:33,"Drama, Act/Adv",,,Wide,
19920181,UNI,Bullies,,R,08/29/86,,"$2,995,527",,"$2,995,527",1005,"$1,532,625",4,2.00,1.60,1:36,"Act/Adv, Susp/Th",,,Wide,
19923128,NW,Codename-Wildgeese,,R,08/29/86,,"$115,000",,"$115,000",53,"$109,444",4,,,1:41,"Act/Adv, Drama",,,Regional,
19920832,SON,Night Of The Creeps,,R,08/29/86,TRI,"$591,366",,"$591,366",70,"$220,800",4,,,1:25,"Horror, Comedy, Sci/Fant",,,Regional,
19921067,MGM,Shanghai Surprise,,PG13,08/29/86,,"$2,315,683","$374,357","$2,690,040",401,"$730,245",4,,,1:37,"Act/Adv, Comedy",,D+,Limited,
19920831,UNI,'Night Mother,,PG13,09/12/86,,"$441,863",,"$441,863",3,"$49,164",3,,,1:36,Drama,,,Exclusive,
