Mcode,Dist,Picture,Format,Rtg,Rel Date,Prod Co,Domestic   Gross,International   Gross,Worldwide   Gross,Dom   Locs,Opng Wknd   Gross,Wknd   Days,Wknd   Multi,Wk   Multi,Run-  time,Genre,TM,CS,Pattern,Desc
19941446,UNI,Jaws II,,PG,06/16/78,,"$77,830,492",,"$77,830,492",640,,3,,1.00,2:00,"Susp/Th, Act/Adv",,,Wide,
20071602,NY,Dona Flor And Her Two Husbands,,R,06/21/78,,,,,,,3,,,1:50,Rom Com,,,Not Set,
20071288,PAR,Heaven Can Wait,,PG,06/28/78,PAR,,,,,,3,,,1:41,"Comedy, Rom Com, Sci/Fant",,,Wide,
20071332,PAR,Foul Play,,PG,07/14/78,,,,,,,3,,,1:56,"Comedy, Susp/Th",,,Wide,
19922838,WB,"Swarm, The",,PG,07/14/78,,"$16,811,000",,"$16,811,000",1173,"$4,303,818",3,3.90,1.00,1:56,"Horror, Sci/Fant",,,Wide,
20071331,COL,Thank God It's Friday,,PG,07/20/78,,,,,,,3,,,1:29,"Comedy, Music",,,Wide,
19971502,WB,Hooper,,PG,07/21/78,,"$53,257,980",,"$53,257,980",109,"$595,624",3,,,1:40,"Comedy, Act/Adv",,,Limited,
19942672,UNI,National Lampoon's Animal House,,R,07/28/78,,"$141,714,250",,"$141,714,250",12,"$276,538",3,512.50,1.00,1:49,Comedy,,,Wide,
20001076,PAR,Interiors,,PG,08/02/78,,,,,,,3,,,1:33,Drama,,,Not Set,
20071334,IPS,The Magic of Lassie,,G,08/02/78,,,,,,,3,,,1:40,"Drama, Music",,,Limited,
20071603,AEM,"Dream Of Passion, A",,R,08/04/78,,,,,,,3,,,1:50,Drama,,,Exclusive,Chicago
19987550,WB,Girl Friends,,PG,08/11/78,,,,,,,3,,,1:30,"Comedy, Drama",,,Not Set,
20073996,UA,Who'll Stop The Rain,,R,08/23/78,,,,,,,3,,,2:06,"Act/Adv, Drama",,,Wide,
20073992,AEM,Go Tell The Spartans,,NR,09/01/78,,,,,,,4,,,1:54,"Drama, War",,,Wide,
20071289,COL,"Buddy Holly Story, The",,PG,09/06/78,,,,,,,4,,,1:54,"Bio, Drama, Music",,,Wide,
20000535,FOX,"Boys From Brazil, The",,R,09/10/78,,,,,,,3,,,2:03,Susp/Th,,,Not Set,
20006440,PAR,Days Of Heaven,,PG,09/13/78,,,,,,,3,,,1:34,Drama,,,Not Set,
20071600,NL,Stevie (1978),,PG,09/15/78,,,,,,,3,,,1:42,Drama,,,Exclusive,LA
20071606,LIO,"Wedding, A",,PG,09/22/78,,,,,,,3,,,2:05,Drama,,,Exclusive,NY
19972346,WB,Bloodbrothers,,R,09/27/78,,"$850,000",,"$850,000",,,3,,,1:56,Drama,,,Limited,
20071321,PAR,Death On The Nile (1978),,PG,09/29/78,,,,,,,3,,,2:20,Drama,,,Not Set,
20071498,IP,"Glass Cell, The",,,10/01/78,,,,,,,3,,,1:33,Drama,,,Limited,
20071291,COL,Midnight Express,,R,10/06/78,,,"$136,762","$136,762",,,3,,,2:01,"Bio, Drama, Susp/Th",,,Wide,
19987551,WB,Who Is Killing The Great Chefs Of Europe?,,PG,10/06/78,,"$7,617,109",,"$7,617,109",405,"$1,350,407",3,,,1:52,Comedy,,,Limited,
20071292,ITC,Autumn Sonata,,PG,10/18/78,,,,,,,3,,,1:39,"Drama, Music",,,Wide,
20007420,UNI,"Wiz, The",,G,10/24/78,,,,,,,3,,,2:13,Music,,,Not Set,
20071290,UA,Comes A Horseman,,PG,10/25/78,,,,,,,3,,,1:58,"Drama, Rom Dram, Western",,,Wide,
19979273,COM,Halloween,,R,10/25/78,,"$47,000,000","$2,409","$47,002,409",,,3,,,1:33,Horror,,,Exclusive,"Kansas City, 10/27 NYC & LA"
20071304,UNI,Caravans,,PG,11/02/78,,,,,,,3,,,2:07,Act/Adv,,,Wide,
20071497,IP,Scared Straight!,,,11/02/78,,,,,,,3,,,1:36,Doc,,,Limited,
20071598,FOX,Magic,,R,11/08/78,,,,,,,3,,,1:47,"Drama, Horror",,,Wide,
20071608,UA,"Lord Of The Rings, The (Ani)",,PG,11/15/78,,,,,,,3,,,2:13,"Anim, Act/Adv",,,Limited,
20071607,IP,"Children Of Sanchez, The",,R,11/22/78,,,,,,,3,,,2:06,Drama,,,Exclusive,LA
19989578,WB,Great Georgia Bank Hoax,,,11/22/78,,,,,,,3,,,,Comedy,,,Not Set,
20073997,WB,Movie Movie,,PG,11/22/78,,"$5,500,000",,"$5,500,000",,,3,,,1:45,Comedy,,,Wide,
20071303,UNI,"Brink's Job, The",,PG,12/08/78,,,,,,,3,,,1:44,"Comedy, Drama",,,Wide,
19942881,UNI,"Deer Hunter, The",,R,12/08/78,,"$48,979,328",,"$48,979,328",,,3,,,3:03,"Drama, War",,,Exclusive,
19942230,WB,Superman-The Movie,,PG,12/15/78,,"$134,329,998","$166,000,000","$300,329,998",508,"$7,465,343",3,18.00,11.20,2:23,"Act/Adv, Sci/Fant",,,Wide,
20071322,NL,Get Out Your Handkerchiefs,,R,12/17/78,,,,,,,3,,,1:48,"Comedy, Rom Com, Drama",,,Limited,
19921788,WB,Every Which Way But Loose,,PG,12/20/78,,"$85,196,481",,"$85,196,481",1134,"$6,802,323",3,12.50,6.80,1:59,Rom Com,,,Wide,
20071301,COL,California Suite,,PG,12/22/78,,,,,,,4,,,1:43,"Comedy, Rom Com, Drama",,,Wide,
20073993,UA,Invasion Of The Body Snatchers,,PG,12/22/78,,,,,,,4,,,1:55,"Horror, Sci/Fant",,,Wide,
20064530,DIS,101 Dalmatians- Reissue 79,,G,01/01/79,DSA,"$19,000,000",,"$19,000,000",,,3,,,1:20,"Anim, Child/Fam",,,Wide,
20071311,UNI,"Promise, The - UNI",,,01/01/79,,,,,,,3,,,,Drama,,,Wide,
20071312,COL,Ice Castles,,PG,01/26/79,,,,,,,3,,,1:48,Rom Dram,,,Wide,
20071501,IP,With Babies and Banners,,,02/06/79,,,,,,,3,,,0:45,Doc,,,Limited,
19987554,WB,Agatha,,PG,02/09/79,,"$8,000,000",,"$8,000,000",,,3,,,1:44,Drama,,,Not Set,
19989055,PAR,"Warriors, The",,R,02/09/79,,"$22,489,772",,"$22,489,772",551,"$3,529,675",3,6.40,4.50,1:30,"Act/Adv, Drama",,,Wide,
20002749,FOX,Norma Rae,,,03/02/79,,"$20,874,032",,"$20,874,032",,,3,,1.00,1:50,Drama,,,Wide,
19943018,PAR,Real Life,,PG,03/02/79,,"$364,636",,"$364,636",1,"$15,082",3,,,1:39,Comedy,,,Exclusive,
20071294,UNI,"Same Time, Next Year",,PG,03/08/79,,,,,,,3,,,1:59,"Comedy, Rom Com, Drama",,,Wide,
20071353,UA,Hair,,PG,03/14/79,,,,,,,3,,,2:01,Music,,,Exclusive,
19999750,MGM,Manhattan,,R,03/14/79,,,,,,,3,,,1:36,Comedy,,,Not Set,
20071273,SON,China Syndrome,,PG,03/16/79,,,,,,,3,,,2:02,"Susp/Th, Drama",,,Wide,
19987556,WB,Boulevard Nights,,R,03/23/79,,"$5,200,000",,"$5,200,000",,,3,,,1:45,Drama,,,Not Set,
19942408,MGM,La Cage Aux Folles,,R,03/30/79,,"$20,424,259",,"$20,424,259",5,"$18,709",3,,,1:31,"Art/For, Comedy",,,Exclusive,
20071281,UA,"Champ, The",,PG,04/04/79,,,,,,,3,,,2:01,"Drama, Sports",,,Wide,
19987558,WB,Ashanti,,R,04/06/79,,"$1,300,000",,"$1,300,000",,,3,,,1:57,Act/Adv,,,Not Set,
19987557,WB,Tilt,,PG,04/06/79,,"$300,000",,"$300,000",,,3,,,1:51,Drama,,,Exclusive,
20071270,FOX,Breaking Away,,PG,04/18/79,,,,,,,3,,,1:40,"Comedy, Drama",,,Wide,
20071361,AIN,Love At First Bite,,PG,04/27/79,,,,,,,3,,,1:36,"Comedy, Horror",,,Limited,
19987561,WB,Over The Edge,,PG,05/18/79,,"$500,000",,"$500,000",,,3,,,1:34,"Susp/Th, Drama",,,Not Set,
20004001,UFD,Dawn Of The Dead - 1979,,,05/24/79,,,,,,,3,,,2:05,Horror,,,Not Set,
19940821,FOX,Alien,,R,05/25/79,,"$81,133,505","$27,000,000","$108,133,505",91,"$3,527,881",4,,,1:57,"Sci/Fant, Horror, Susp/Th",97,,Limited,
19987562,WB,Beyond The Poseidon Adventure,,PG,05/25/79,,"$5,500,000",,"$5,500,000",,,4,,,1:56,Act/Adv,,,Not Set,
19922194,WB,"Little Romance, A",,PG,06/03/79,,"$6,546,125",,"$6,546,125",68,"$265,394",3,,,1:48,"Rom Com, Drama",,,Limited,
20071318,FOX,Butch And Sundance: The Early Days,,PG,06/15/79,,,,,,,3,,,1:55,"Comedy, Western",,,Exclusive,NYC
19922053,WB,"In Laws, The",,PG,06/15/79,,"$35,804,207",,"$35,804,207",732,"$2,730,742",3,13.10,8.20,1:43,Comedy,,,Wide,
19942879,MGM,Rocky II,,PG,06/15/79,,"$72,209,753",,"$72,209,753",780,,3,,1.00,1:59,"Drama, Sports",,,Wide,
19985056,PAR,Escape From Alcatraz,,PG,06/22/79,,"$36,512,355",,"$36,512,355",781,,3,,1.00,1:52,Drama,,,Wide,
19922246,WB,"Main Event, The",,PG,06/22/79,,"$42,269,317",,"$42,269,317",857,"$6,611,529",3,6.40,4.20,1:52,"Rom Com, Sports",,,Wide,
20040145,AFD,"Muppet Movie, The",,G,06/22/79,,"$76,733,000",,"$76,733,000",,,3,,1.00,1:37,"Live Act, Child/Fam, Music",,,Wide,
20004204,PAR,Meatballs,,PG,06/29/79,,,,,,,3,,,1:32,Comedy,,,Not Set,
19994535,MGM,Moonraker,,,06/29/79,,"$62,723,559","$139,976,000","$202,699,559",,,3,,1.00,2:06,"Act/Adv, Susp/Th",,,Wide,
19987563,WB,"Frisco Kid, The",,PG,07/06/79,,"$13,200,000",,"$13,200,000",,,3,,,2:02,"Comedy, Western",,,Not Set,
19922989,WB,"Wanderers, The",,R,07/13/79,,"$5,315,034",,"$5,315,034",55,"$280,734",3,,,1:53,"Drama, Period",,,Limited,
20071364,FRM,Till Marriage Do Us Part,,R,07/20/79,,,,,,,3,,,1:37,Comedy,,,Exclusive,
19940822,AIP,"Amityville Horror, The",,R,07/27/79,,"$78,000,000",,"$78,000,000",,,3,,1.00,1:57,Horror,,,Wide,
20072267,COL,"National Health, The",,,08/10/79,,,,,,,3,,,1:35,Comedy,,,Wide,
19941351,MGM,Apocalypse Now,,R,08/15/79,,"$78,845,221",,"$78,845,221",3,"$118,558",3,,,2:33,"Drama, Act/Adv, War",,,Exclusive,
19943000,FOX,Star Wars -1979 Re,,PG,08/15/79,,"$22,455,262",,"$22,455,262",1520,"$6,760,165",3,3.30,1.50,1:59,"Sci/Fant, Act/Adv",,,Wide,
20071363,IPS,Soldier Of Orange,,R,08/16/79,,,,,,,3,,,2:35,War,,,Limited,
19922181,WB,Life Of Brian,,R,08/17/79,,"$19,388,164",,"$19,388,164",5,"$140,034",3,,,1:33,"Comedy, Art/For",,,Exclusive,
19999751,UNI,"Seduction Of Joe Tynan, The",,R,Aug/1979,,,,,,,3,,,1:47,Drama,,,Not Set,
20071313,IFX,Best Boy,,NR,09/07/79,,,,,,,3,,,1:51,Doc,,,Not Set,
20071354,EMB,"Onion Field, The",,R,09/19/79,,,,,,,3,,,2:02,Drama,,,Limited,
20071358,UNI,Yanks,,,09/19/79,,,,,,,3,,,,Rom Dram,,,Wide,
19923098,WB,ABBA-The Movie,,G,09/21/79,,"$318,600",,"$318,600",22,"$28,241",3,,,1:35,Doc,,,Limited,
19987564,WB,Time After Time,,PG,09/28/79,,"$16,200,000",,"$16,200,000",,,3,,,1:52,"Sci/Fant, Susp/Th",,,Not Set,
19987559,WB,Bugs Bunny/Road Runner Movie,,G,09/30/79,,"$2,300,000",,"$2,300,000",,,3,,,1:38,Anim,,,Exclusive,
20071356,FOX,Luna,,R,09/30/79,,,,,,,3,,,2:22,Drama,,,Wide,
19972047,WB,10,,R,10/05/79,,"$74,865,517",,"$74,865,517",706,,3,,1.00,2:02,Rom Com,,,Wide,
20071274,PAR,Starting Over,,R,10/05/79,,,,,,,3,,,1:45,Rom Com,,,Wide,
20071286,VAN,"Maids Of Wilko, The",,NR,10/11/79,,,,,,,3,,,1:58,Rom Dram,,,Limited,
19974627,SON,...And Justice For All,,R,10/17/79,COL,"$23,217,507",,"$23,217,507",,,3,,,1:59,Drama,,,Limited,
20000351,UA,"Black Stallion, The",,G,10/17/79,,"$37,799,643",,"$37,799,643",,,3,,,1:58,"Child/Fam, Act/Adv",,,Not Set,
19922088,WB,Jesus,,G,10/19/79,,"$11,897,511",,"$11,897,511",93,"$363,982",3,,,1:57,"Drama, Art/For",,,Limited,
20073999,ATL,Once In Paris,,PG,10/25/79,,,,,,,3,,,1:40,Drama,,,Wide,
19921936,WB,"Great Santini, The",,PG,10/26/79,ORI,"$4,704,250",,"$4,704,250",87,"$83,527",3,,,1:56,Drama,,,Limited,
20071314,IP,Generation On The Wind,,,Oct/1979,,,,,,,3,,,0:58,Doc,,,Not Set,
20071323,AIN,Meteor,,,Oct/1979,,,,,,,3,,,,"Act/Adv, Drama",,,Limited,
19987565,WB,Promises In The Dark,,PG,11/02/79,,"$780,000",,"$780,000",,,3,,,1:59,Drama,,,Not Set,
20072240,NY,Don Giovanni,,,11/06/79,,,,,,,3,,,3:00,Period,,,Exclusive,
20071278,FOX,"Rose, The",,R,11/07/79,,,,,,,3,,,2:05,Drama,,,Wide,
20071308,IP,"Simple Story, A",,,Nov/1979,,,,,,,3,,,1:47,"Art/For, Drama",,,Limited,
20071276,SON,Chapter Two,,PG,12/01/79,,,,,,,3,,,2:04,Comedy,,,Wide,
20072241,NW,Saint Jack,,,12/05/79,,,,,,,3,,,,Drama,,,Exclusive,
19942766,PAR,Star Trek: The Motion Picture,,G,12/07/79,,"$82,258,456","$56,500,000","$138,758,456",857,"$11,926,421",3,6.90,6.90,2:12,Sci/Fant,,,Wide,
20005500,UNI,1941,,PG,12/14/79,,"$29,436,692",,"$29,436,692",,"$29,436,692",3,,,1:58,"Comedy, Act/Adv",,,Not Set,
19984132,UNI,"Jerk, The",,R,12/14/79,,"$73,691,418",,"$73,691,418",525,,3,,12.40,1:44,Comedy,,,Wide,
20000350,UA,Being There,,PG,12/19/79,,"$30,177,511",,"$30,177,511",,,3,,,2:10,Drama,,,Not Set,
19974625,SON,Kramer vs. Kramer,,PG,12/19/79,COL,"$106,260,000","$135,714,290","$241,974,290",534,"$3,232,459",3,32.90,1.00,1:45,Drama,,,Wide,
20001077,FOX,All That Jazz,,R,12/20/79,COL,"$86,229",,"$86,229",,,3,,,2:03,"Drama, Music",,,Not Set,
20071310,DIS,"Black Hole, The",,,12/21/79,,,,,,,3,,,1:38,Sci/Fant,,,Not Set,
20071320,UNI,"Electric Horseman, The",,,12/21/79,,,,,,,3,,,,"Comedy, Drama, Western",,,Wide,
19921917,WB,Going In Style,,PG,12/25/79,,"$26,869,286",,"$26,869,286",731,"$1,781,164",3,15.10,7.50,1:37,Comedy,,,Wide,
20071319,NY,"Europeans, The",,,1979,,,,,,,3,,,1:23,Drama,,,Not Set,
20071315,IP,Going The Distance - IND,,,1979,,,,,,,3,,,,Drama,,,Limited,
20071316,IP,"Killing Ground, The",,,1979,,,,,,,3,,,,Doc,,,Not Set,
20071317,FR,"War At Home, The - FRF",,,Dec/1979,,,,,,,3,,,1:39,Doc,,,Limited,
